gene_id,egg_1,egg_5,egg_7,zoea_1,zoea_2,megalopaS_01,megalopaS_02,megalopaS_04,megalopaF_2,megalopaF_5,megalopaF_6,larvaeI_1,larvaeI_2,larvaeI_3,larvaeIII_1,larvaeIII_2,larvaeIII_3,larvaeV_2,larvaeV_4,larvaeV_6
LOC127003748,0.97,1.29,1.21,18.48,23.77,111.36,186.96,64.68,49.21,36.69,37.64,18.73,22.5,26.22,81.95,7.23,129.75,137.35,8.79,59.26
LOC127003749,0.07,0.42,0.29,1.44,0.83,0.35,0.34,0.72,0.66,0.19,0.57,0.2,0.06,0.04,0.23,0.39,0.24,0.19,0.54,0.15
LOC127003750,0,0,0,1.77,0.88,0.41,1.18,0.18,1.18,0.38,0.54,0.15,3.25,1.22,0,0,0,0,0,0
LOC127003751,0,0,0,0,0,0.37,0.2,0.47,0,0,0.35,0,0.21,0,0,0,0.36,0,0,0
LOC127003752,1.36,1.5,1.44,0.94,1.35,1.21,0.95,1.36,4.25,1.91,2.53,0.43,0.79,0.25,0.23,0.65,0.55,0.19,0.64,0.43
LOC127003753,0.51,1.17,0.45,6.5,5.49,10.7,18.2,13.02,14.62,8.46,14.59,3.56,6.83,3.1,11.69,67.11,7.18,4.96,46.95,9.01
LOC127003754,323.97,530.91,316.17,288,212.34,193.67,185.68,268.53,223.24,209.89,233.6,135.4,141.62,141.68,124.79,164.51,140.58,155.67,330.35,316.8
LOC127003755,0.13,0.07,0.09,0.17,0.44,15.33,6.26,5.1,38.43,37.79,56.99,34.6,73.79,50.32,358.43,403.15,302.1,537.74,327.25,260.44
LOC127003756,2.2,5.18,2.95,5.05,4.69,4.68,4.97,8.66,10.55,5.51,9.01,2.33,2.02,2.98,1.92,1.7,3.02,1.73,4.65,3.74
LOC127003757,0,0.22,0.19,0,0.24,0,0,0.33,0.09,0,0.1,0.05,0,0,0,0,0,0,0,0.22
LOC127003758,0.05,0,0,0.2,0.08,0.33,0.52,0.21,0.93,0.23,0.39,0,0.14,0,0.04,0.04,0.08,0,0,0
LOC127003759,0,0,0,5.84,5.14,1.51,2.03,1.59,0.19,0,0,0,0,0,0,0,0,0,0,0
LOC127003760,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC127003761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29
LOC127003762,0,0,0,0.1,0,0,0.09,0,0,0.06,0,0,0.05,0.38,0,0,0.04,0,0,0
LOC127003763,26.79,39.73,35.1,19.07,18.95,11.86,15.37,24.16,18.26,4.39,12.95,3.09,3.45,3.51,2.88,4.91,3.67,3.26,8.53,5.49
LOC127003764,7.97,4.42,2.7,13.48,11.34,175.3,226.28,113.79,10.31,12.34,10.04,96.75,142.94,107.48,2.73,2.74,21.18,16.07,2.49,56.16
LOC127003765,0.4,0.43,0,8.37,8.73,18.71,6.95,25.24,57.97,45.88,50,5.63,7.32,14.13,49.95,38.43,66.81,37.25,53.31,67.48
LOC127003766,0.25,0.27,0.34,7.61,7,10.28,14.07,18.22,11.73,5.36,12.58,4.79,4.53,4.13,12.1,8.12,7.61,9.27,9.59,14.23
LOC127003767,24.24,46.79,30.14,14.32,10.6,13.83,15.29,28.73,18.12,8.29,16.83,28.86,17.37,26.75,3.59,4.84,7.84,4.03,16.28,17.16
LOC127003768,13.1,17.9,13.79,7.35,9.34,15.57,19.85,16.13,11.64,7.71,11.31,12.02,17.05,12.62,2.75,2.75,5.38,4.16,2.9,6.62
LOC127003769,1.58,2.27,0.88,4.96,3.28,4.1,4.81,9.35,11.87,5.73,10.05,0.53,0.9,0.66,0.3,0.83,0.97,0.74,1.97,1.14
LOC127003770,3.63,10.2,5.71,2.79,2.41,1.89,2.05,4.14,2.64,0.53,2.12,0.35,0.51,0.27,0.56,0.7,0.78,0.9,1.73,0.97
LOC127003771,50.31,45.53,60.13,46.97,43.48,20.82,17.25,33.54,25.35,32.83,32.17,7.87,6.82,13.29,28.23,32.97,19.89,24.26,34.04,14.99
LOC127003772,3.32,6.35,1.56,3.2,2.34,1.33,1.47,2.26,2.07,1.7,2.36,0.56,0.48,0.6,0.51,0.62,0.56,0.46,1.46,0.96
LOC127003773,0.17,0.46,0.59,4.72,4.79,8.12,9.87,13.98,19.81,6.67,12.53,2.63,3.81,2.93,0.48,0.71,0.76,0.22,0.32,0.18
LOC127003774,8.74,7.26,8.82,13.13,10.83,3.06,4.28,4.94,7.81,2.42,5.03,0.98,0.79,0.63,1.57,4.71,3.09,1.98,2.87,1.78
LOC127003775,0,0,0,0.09,0.02,0.04,0,0.02,0.03,0.03,0.22,0.04,0.02,0.1,0.02,0.02,0.06,0,0,0
LOC127003776,31.27,34.85,19.99,12.51,9.73,5.95,7.44,11.16,8.03,5.58,6.19,3.85,2.65,4.1,0.82,1.46,1.32,0.41,2.59,1.08
LOC127003777,0.07,0.09,0.08,0,0.05,0,0,0.24,0.09,0,0.18,0,0,0,0,0,0.1,0,0,0
LOC127003778,5.68,20.75,17.66,1.59,1.92,1.12,1.02,2.91,3.88,0.19,2.1,0.29,0.32,0.61,0.36,0.34,0.5,0.18,1.07,0.63
LOC127003779,22.09,25.76,15.22,19.59,15.71,12.08,13.91,20.64,39.83,27,40.31,12.8,21.97,15.38,2.98,12.8,7.06,3.97,18.92,5
LOC127003780,0.76,2.19,0.99,0,0,0,0.18,0.07,0,0.08,0,0,0.09,0,0,0,0.06,0,0.12,0
LOC127003781,1.42,1.68,2.8,1.9,2.37,2.75,3.76,7.93,7,1.99,4.63,2.84,2.92,3.06,0.93,1.61,1.44,0.82,3.47,1
LOC127003782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC127003783,0.15,0.23,0.6,0.45,0.71,0.37,0.23,0.55,0.67,0.23,0.84,0.29,0.37,0.3,0,0.1,0.05,0.09,0.21,0
LOC127003784,0.98,1.69,1.39,5.7,6.61,15.44,13.85,35.74,36.18,11.75,33.51,19.9,17.33,16.31,2.2,2.06,3.8,1.58,4.68,14.09
LOC127003785,8.65,13.22,9.24,97.57,97.14,56.41,39.25,82.48,36.34,43.96,52.57,10.09,12.43,7.22,42.45,34.08,50.95,53.69,60.13,59.4
LOC127003786,0,0.1,0.07,0.97,1.45,2.09,2.23,5.93,5.4,1.92,5.01,5.19,3.74,4.43,0.46,0.2,1.08,0.35,1.16,2.5
LOC127003787,0.06,0.14,0.09,0.29,0.27,0.48,0.45,1.46,0.93,0.34,0.19,0.21,0.06,0.13,0.46,0.18,0.42,0.21,0.3,0.74
LOC127003788,15.16,12.03,7.31,11.19,11.68,16.35,18.47,18.56,41.91,33.86,37.14,13.59,15.69,43.04,111.33,133.32,92.4,142.59,122.18,63.79
LOC127003789,0.08,0.09,0,2.4,1.8,2.18,1.82,4.65,3.36,1.04,3.74,0.6,0.82,0.89,0.19,0.2,0.15,0.11,0.22,0.21
LOC127003790,1.43,1.61,0.63,4.11,5.26,5.59,2.66,6.34,5.71,7.07,8.41,8.87,12.76,17.3,46.18,35.97,20.32,43.38,34.19,20.92
LOC127003791,0,0.53,0.11,0,0,0,0.09,0,0.14,0,0,0.1,0,0.25,0.45,0.75,0.37,1.28,0.51,0.4
LOC127003792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC127003793,15.48,19.09,15.32,16.81,14.19,35.09,33.59,59.58,52.04,38.84,50.5,35.63,29.62,35.87,5.21,5.83,10.24,5.15,10.35,20.46
LOC127003794,1.68,0.74,0.39,2.83,2.63,0.6,0.83,0.33,1.58,0.67,1.57,0.14,0,0,0.05,0.59,0.04,0.04,0.05,0.06
LOC127003795,0.73,0.47,0,1.14,0.2,0,0.14,0.26,0.24,0,0,0,0,0.18,0,0,0,0,0,0
LOC127003796,0.77,1,0.14,0.41,0.41,1.44,1.53,1.63,2.62,1.47,2.13,0.49,0.68,0.68,0.08,0.18,0.44,0.12,0.13,0.05
LOC127003797,0.06,0.07,0,0.14,0.04,0,0.02,0.06,9.3,4.98,11.19,0.07,0.05,0.09,0,0.71,0,0,0.77,0
LOC127003798,0.12,0,0,0.11,0,0.18,0.57,0.45,0.31,0.25,0.51,0.28,0,0,0,0,0.09,0,0,0
LOC127003799,0.58,0,0,1.01,0.59,0,0.76,0.52,0.66,0.18,0.3,0,0,0,0.13,0,0,0,0.32,0
LOC127003800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0
LOC127003801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC127003802,162.58,153.15,97.38,165.83,135.64,78.37,63.34,102.52,67.34,79,80.09,48.97,39.07,63.95,61.49,35.73,44.27,61.9,83.68,24.1
LOC127003803,1.72,4.86,2.3,1.89,1.19,1.25,1.63,3.32,2.19,0.91,1.66,0.49,1.89,1.55,0.23,0.23,0.41,0.57,0.77,0.51
LOC127003804,0.02,0.34,0.03,2.35,2.23,11.63,28.08,18.62,21.52,5.12,23.82,0.55,1.84,0.64,1.02,2.51,1.36,0.49,4.12,1.71
LOC127003805,80.42,47.83,66.53,50.8,63.75,36.34,38.13,30.4,64.19,60.41,63.61,10.7,31.21,12.12,0.25,68.79,29.05,11.64,13.24,41.95
LOC127003806,0.33,1.42,0.46,0.1,0.05,0.14,0.32,0.14,0.15,0.08,0.16,0.06,0.29,0.08,0,0.1,0.22,0.07,0.03,0
LOC127003807,2.65,8.86,4.63,4.04,2.46,2.43,2.2,5,3.35,1.71,3.74,1.35,1.16,1.09,0.37,0.41,0.74,0.56,2.02,1.5
LOC127003808,12.63,20.64,14.1,6.79,4.19,3.83,4.2,7.36,6.23,1.38,4.25,1.6,0.9,0.95,1.32,1.92,1.48,2.48,4.34,2.16
LOC127003809,0,0.32,0,3.15,3.34,23.46,31.71,25.56,17.9,11.3,34.39,0.6,1.13,0.89,0.8,2.97,1.04,0.55,2.91,2.93
LOC127003810,5.46,4.78,5.47,2.56,2.73,0.73,1.06,1.12,1.12,0.81,0.69,0.23,0.25,0.33,0.12,0.15,0.23,0.12,0.3,0.07
LOC127003811,5.19,9.59,4.38,3.17,3.67,1.31,1.4,1.76,2.04,1.1,1.54,0.42,0.15,0.5,0.09,0.28,0.38,0.04,0.24,0.09
LOC127003812,0.05,0.06,0.07,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0.1
LOC127003813,3.33,7.62,6.72,1.83,1.29,1.12,1.56,3.01,2.92,1.02,2.06,0.44,0.51,0.61,0.55,0.63,0.57,0.31,1.56,1.08
LOC127003814,0.07,0,0.03,4.05,4.39,7.83,13.21,11.64,26.27,15.17,22.36,3.91,6.72,4.78,2.45,2.42,3.87,1.52,2.93,5.68
LOC127003815,10.08,21.91,13.01,6.99,5.35,4.09,4.14,9.61,7.6,1.66,6.99,1.46,1.99,1.62,1,1.74,2,1.22,3.67,2.74
LOC127003816,2.94,3.46,5.73,1.52,0.98,1.26,1.11,0.59,3.03,1.14,2.65,0.37,0,0,0.85,0.32,0,0.9,1.16,0.33
LOC127003817,0.11,0.12,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0
LOC127003818,4.05,4.14,2.55,3.02,3.11,2.22,2.44,2.46,1.98,0.98,1.26,1.64,1.17,1.13,0.11,0.14,0.18,0.07,0.02,0.07
LOC127003819,3.69,11.38,7.64,4.38,3.79,5.67,8.33,4.87,6.42,2.25,4.74,4.53,4.9,5.67,1.18,0.78,2.26,0.73,1.38,3.13
LOC127003820,0.46,1.15,0.62,0.19,0.05,0.05,0.11,0.07,0.1,0.16,0,0,0,0.07,0.06,0,0.1,0,0.13,0
LOC127003821,1.86,4.77,2.12,19.11,16.32,27.17,19.26,25.17,18.84,14.73,17.7,27.88,38.51,11.25,118.8,23.33,34.89,41.59,60.02,37.99
LOC127003822,28.2,32.52,37.54,6.76,7.06,2.37,2.04,4.4,2.66,1.41,2.32,1.03,0.9,1.18,0.53,1.28,0.75,1.4,1.03,0.54
LOC127003823,0,0.19,0.1,0.11,0.27,0.46,0.43,0,0.81,0.37,0.18,0.85,0,0,0.41,0.48,0.05,0.4,0.07,0.59
LOC127003824,0.41,0.44,0.6,0.78,1.62,2.12,2.03,2.33,7.49,2.34,2.89,0.33,0,0,0.65,1.98,1.49,1.37,0.77,0.86
LOC127003825,0,0,0,0,0,0,0,0.11,0,0,0.17,0.1,0,0.12,0.28,0.08,0,0.08,0.34,0
LOC127003826,2.22,9.45,3.6,3.29,2.71,9.84,10.57,19.59,7.71,3.01,6.45,2.88,1.59,3.04,0.96,1.06,0.97,1.53,1.68,3.37
LOC127003827,124.11,133.86,175.45,45.24,47.85,39.29,45.75,45.41,51.04,40.67,47.05,26.35,20.01,18.81,14.41,20.25,15.02,17.15,20.97,23.22
LOC127003828,0.06,0.34,0.43,0.51,0.53,0.47,0.25,0.24,0.5,0,0.54,0.2,0.16,0.06,0.05,0,0,0.04,0,0
LOC127003829,0,0.14,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0
LOC127003830,36.16,147.82,112.03,67.69,58.79,17.9,28.09,13.63,279.83,111.43,75.66,8.78,6.5,6.11,7.43,15.78,5.61,5.16,11.62,3.65
LOC127003831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC127003832,3.56,7.02,4.52,3.46,3.06,3.3,3.55,6.42,8.52,2.98,7.39,2.67,2.37,2.16,1.35,1.89,1.67,0.9,2.66,1.69
LOC127003833,28.23,39.22,31.97,50.47,49.69,29.56,19.85,40.93,12.24,15.43,12.63,19.98,12.26,8.92,13.22,15.17,12.39,30.39,11.63,16.86
LOC127003834,32.86,33.75,34.18,10.2,10.5,7.21,9.94,12.7,13.2,14.37,13.76,5.41,5.92,5.21,7.74,6.79,7.74,6.01,11.39,1.93
LOC127003835,0.13,0.14,1.28,0.48,0.94,2.19,2.46,2.03,4.55,3.1,2.1,5.14,4.27,4.11,1.37,4.12,3.41,3.2,2.38,4.53
LOC127003836,0,0.45,0,36.52,37.17,264.61,467.32,578.63,211.39,1645.19,1132.16,616.32,729.28,128.86,409.85,2142.56,562.54,62.14,1229.4,194.58
LOC127003837,22.03,107.33,36.09,23.77,32.8,129.88,243.05,150.72,263.4,392.98,361.99,171.4,81.46,28.73,407.65,174.6,251.86,118.12,284.01,53.56
LOC127003838,0,0,0,19.6,13.04,1.51,1.99,3.44,0.59,0.95,0.97,0,0,0,0,0,0,0,0,0
LOC127003839,0.18,0.48,0.6,566.58,660.72,0.4,0.43,0.17,3.55,30.03,62,0.8,1.02,3.8,0,314.45,0,0.06,90.79,0
LOC127003840,0.36,1.48,0.53,0.35,0.34,0.3,0.28,0.4,0.73,0.25,0.85,0.08,0.1,0.09,0.03,0.01,0.01,0,0.02,0
LOC127003841,0.08,0.35,0.56,135.91,143.61,0.18,0.19,0.08,0.11,0.17,1.17,0.98,3.72,1,0,0.22,0,0,0,0
LOC127003842,5.65,6.11,9.8,139.38,155.53,2.8,1.62,3.95,12.72,18.15,25.08,0.68,3.8,0.41,3.9,25.56,2.88,1.66,17.73,1.47
LOC127003843,3.96,6.82,7.26,1.23,1.26,0.16,0.24,0.37,0.17,0.5,0.25,0.27,0.19,0.26,0.1,0.15,0.25,0.17,0.08,0.05
LOC127003844,33.57,36.69,55.05,31.96,29.94,74.38,65.67,93.4,68.53,26.36,64.97,21.54,10.87,12.91,27.72,19.07,20.16,30.29,70.05,81.31
LOC127003845,3.34,4.99,7.3,5.63,5.41,8,14.71,8.85,12,6.92,7.78,14.83,14.86,8.73,4.15,3.49,2.28,2.76,5.66,2.78
LOC127003846,23.71,35.19,39.66,17.69,18.31,12.29,15.84,17.81,17.58,14.4,17.47,6.57,6.63,5.81,8.41,11.85,7.69,5.61,10.1,15.77
LOC127003847,15.5,16.75,19.32,30,29.32,31.88,26.23,29.95,19.27,24.45,22.53,5.49,6.55,6.15,9.72,10.19,10.97,9.51,7.92,9.07
LOC127003848,0.19,1.84,0.26,0.4,0.27,0.67,1.68,1.03,0.84,0.61,0.46,0.26,0.06,0.13,0.2,0.04,0.23,0.29,0.24,1.02
LOC127003849,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0
LOC127003850,0.07,0.14,0.09,0.12,0.09,0.05,0.07,0.06,0.2,0.05,0.12,0.1,0.15,0.09,0,0.01,0.03,0,0.08,0.07
LOC127003851,0.02,0.15,0.13,0.08,0,0.03,0.04,0.04,0.09,0.02,0.07,0.09,0.06,0.12,0,0.05,0,0,0.07,0.02
LOC127003852,10.15,13.92,10.67,4.8,4.71,4.72,5.77,7.85,4.75,2.84,5.2,4.11,2.45,1.81,1.12,1.7,1.57,1.63,1.87,2.29
LOC127003853,35.3,45.45,37.1,15.77,15.97,9.86,10.44,13.21,15.9,8.64,12.73,3.85,3.42,4.37,2.89,4.82,4.14,2.74,4.93,3.08
LOC127003854,190.88,154.03,172.93,57.43,60.61,23.26,18.03,28.68,16.93,19.19,15.26,10.95,9.39,9.53,7.2,8.7,7.69,11.28,4.93,4.26
LOC127003855,2.58,3.07,2.63,12.27,13.76,4.17,4.05,5.66,4.74,3.95,4.9,1.8,2.13,1.46,0.61,0.68,0.72,0.42,0.2,1.36
LOC127003856,0.49,0.69,1.66,0.14,0.28,0.72,0.64,1.84,2.43,0.09,1.27,0.26,0.49,0.17,0.13,0.17,0,0,0.45,0
LOC127003857,0.58,1.39,4.9,0,0.55,0,1.68,1.97,5.49,0,1.65,0.36,0,0,0,0.36,0,0,0,0
LOC127003858,9.58,11.6,12.89,13.81,11.35,13.81,14.38,28.43,18.14,12.91,18.53,6.88,6.32,5.63,6.02,7.06,6.31,4.23,11.54,6.91
LOC127003859,0,0,0,0.97,0,0.38,0.8,0,0.73,0.59,1.58,0,0,0,0,0,0,0,0,0
LOC127003860,0.58,0.42,0.79,0,0,0.15,0,0,0.35,0,0.25,0.47,0,0,0,0.14,0,0,0,0.09
LOC127003861,0.15,0.59,0.33,0.74,0.77,1.73,2.15,1.94,2.81,1.62,2.18,2.02,0.91,1.23,0.53,0.57,0.94,0.61,0.78,1.06
LOC127003862,0,0,0,0.41,0.24,0.18,0.22,0.24,0.24,0.07,0.04,0.02,0.03,0.06,0.02,0,0,0.02,0,0.03
LOC127003863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC127003864,33.03,41.22,37.05,18.53,17.11,12.93,13.92,17.51,18.35,13.07,16.63,6.63,7.29,5.75,5.84,9.61,6.55,8.04,12.03,9.53
LOC127003865,25.42,28.45,31.83,17.44,16.84,13.92,15.69,14.93,14.89,13.69,16.03,6.61,7.72,4.5,7.17,9.33,6.84,7.72,8.11,8.24
LOC127003866,0,0.05,0.39,0.14,0.03,0.03,0,0.04,0.05,0,0,0.03,0.03,0.04,0,0,0,0.03,0.11,0.04
LOC127003867,0.13,0,0,0.06,0,0,0.11,0,0,0,0,0,0,0,0.13,0.14,0.05,0,0,0.08
LOC127003868,0.05,0.44,0.17,0,0.03,0.03,0,0.04,0.12,0.1,0,0,0,0,0,0.03,0,0,0,0
LOC127003869,14.54,24.16,14.15,6.17,5.32,5.53,6.71,10.38,7.45,4.03,6.85,2.28,1.97,2.66,0.67,1.32,1.62,0.58,1.32,1.8
LOC127003870,3.02,5.92,5.08,5.38,7.21,5.67,4.52,11.72,7.92,3.63,10.02,0.76,0.63,2.26,3.6,3.61,3.02,2.56,5.66,3.99
LOC127003871,0.28,0.82,0.23,1.05,0.74,0.06,0,0,0.69,1.02,0.19,0.05,0,0,0,1.01,0.06,0,0.63,0
LOC127003872,0.11,0.5,0.08,0,0,0,0,0,0,0.06,0,0.08,0.05,0,0,0,0,0,0,0
LOC127003873,0,0,0.09,0,0,0,0.04,0,0,0,0.06,0,0,0.03,0,0,0.06,0,0,0
LOC127003874,1.29,3.28,1.72,1.03,0.71,0.55,0.76,1.22,0.93,0.34,0.46,0.6,0,0.65,0.33,0,0.4,0.21,0.1,0.34
LOC127003875,12.78,15.87,11.34,8.91,8.88,5.31,5.63,7.87,7.53,4.29,6.71,1.72,2.45,2.04,1.75,3.1,3.19,2.93,2.59,3.01
LOC127003876,6.43,10.32,8.24,2.68,2.78,3.05,1.85,2.85,2.86,2.59,2.93,0,0.35,0.14,0.75,0.56,0.7,0.53,1.15,0.43
LOC127003877,2.38,6.73,3.26,2.65,3.05,1.91,2.06,2.25,2.84,1.67,2.25,1.58,0.85,0.41,2.02,2.72,1.87,1.79,1.11,2.51
LOC127003878,0.25,0.8,0.52,0,0.09,0,0.1,0.12,0.49,0,0,0,0,0,0,0,0.09,0,0.35,0.13
LOC127003879,15.33,10.33,15.26,3.1,5.19,2.83,3.21,2.33,4.3,2.49,3.13,0.85,1,0.81,2.33,1.42,1.62,1.89,2.31,1.82
LOC127003880,3.67,4.73,5.88,2.21,2.18,2,1.59,2.08,2.42,1.39,3.13,0.25,0.89,0.71,0.59,0.54,0.68,0.5,1.09,0.53
LOC127003881,0.15,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0.22,0,0,0
LOC127003882,0.29,2.32,1.31,0.6,0.34,0.38,0.41,1.13,1.21,0.2,0.69,0.05,0.08,0.03,0.15,0.15,0.16,0.04,0.06,0.34
LOC127003883,30.69,31.96,36.42,11.18,11.44,8.44,7.97,8.19,10.94,5.75,9.04,2.61,2.77,2.3,1.79,3.03,3.45,3.13,4.43,3.39
LOC127003884,0.51,0.14,1.4,0.11,0.13,0.09,0.05,0,0.25,0,0.09,0.05,0,0.06,0.1,0.04,0.09,0.04,0,0
LOC127003885,0.35,0,0.78,0,0,0.12,0.17,0,0.69,0.18,0.79,0,0,0,0.13,0,0,0.41,0.79,0
LOC127003889,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC127003890,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0
LOC127003891,1.01,0.28,0.42,0,0.02,0,0.04,0.07,0.29,0.16,0.21,0.03,0,0.03,0,0,0,0,0,0.1
LOC127003892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC127003893,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC127003894,2.08,4.14,2.47,5.88,4.57,2.94,2.52,6.62,4.97,2.21,3.73,0.91,0.8,0.9,0.95,1.85,1.81,1.56,2.31,1.64
LOC127003895,3.52,7.85,6.8,2.55,3.16,1.88,1.8,3.28,6.16,1.12,3.52,0.53,0.46,0.54,0.52,0.54,0.39,0.04,0.93,0.56
LOC127003896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC127003898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC127003899,0,0.05,0,3.82,2.3,2.89,3.11,4.27,4.41,2.17,4.73,2.47,2.27,0.54,0.46,0.29,0.71,0.34,1.28,0.68
LOC127003900,0.16,0.41,0.09,3.06,3.58,7.25,11.57,8.05,10.96,6.82,8.36,6.12,6.09,2.55,2.62,3.58,5.06,5.67,6.31,3.44
LOC127003901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC127003902,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0
LOC127003903,0.18,0.84,0.94,1.8,1.61,3.5,4.04,5.31,4.87,2.69,4.62,1.14,0.95,1.36,0.06,0.19,0.39,0.07,0.05,0.11
LOC127003904,0,0,0,2.38,1.08,0.1,0.11,0.44,0,0,0.19,0,0,0,0,0.09,0,0,0,0
LOC127003905,0.36,0.38,0.5,0,0.25,0.54,0.29,0,0,0,0,0.29,0,0,0,0.75,0,0,0,0
LOC127003906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC127003907,0.09,0.05,0,0.09,0.07,0.04,0.2,0.49,0.25,0,0,0.04,0.08,0,0,0,0,0,0,0.05
LOC127003908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC127003909,0.18,0.27,0.05,0.7,0.58,0.67,0.71,1.12,1.22,0.68,1.03,0.46,0.56,0.26,0.06,0,0.1,0,0,0.08
LOC127003910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC127003911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC127003912,0,0,0,0.05,0.08,0,0.13,0.16,0,0,0,0.13,0,0,0,0,0,0,0,0
LOC127003913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC127003914,8.21,10.47,13.82,0.32,0.19,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC127003915,0.07,0,0,2.93,3.04,0.93,0.76,1.4,2.41,1.9,2.64,1.65,1.72,1.89,0.49,0.83,1.08,0.76,1.11,1.29
LOC127003916,8.17,14.63,20.35,5.41,4.61,2.76,4.48,5.84,6.89,3.67,4.55,2.99,2.36,2.95,1.07,1.45,1.88,0.78,0.85,1.44
LOC127003917,6.39,13.73,10.77,2.58,2.36,2.62,2.78,4.45,3.93,1.2,2.72,1.6,0.93,1.13,0.35,0.57,0.56,0.16,0.84,0.58
LOC127003918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC127003919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0
LOC127003920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC127003921,0.39,0.35,1.33,0.54,0.8,0.31,0,0.62,1.2,1.05,1.29,0,0.09,0.05,0.68,0.21,0.54,0.24,0.16,0.21
LOC127003922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC127003923,0.39,1.19,0.31,24.49,23.81,0.67,0.22,0.69,6.96,6.97,8.19,0.09,0.68,0.29,0.09,4.7,0.41,0.07,1.74,0.3
LOC127003924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC127003925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC127003926,0.36,0.34,0.12,8.87,8.23,0.61,0.22,0.86,5.34,2.39,5.21,0.33,1.06,0.37,0.11,2.48,0.1,0.06,1.02,0.1
LOC127003927,0,0,0,0.13,0.12,0,0.03,0.03,0,0.07,0.05,0,0,0,0,0,0,0,0.03,0
LOC127003928,0,0.33,0.29,0.47,0.59,0.7,0.25,0.69,0.82,0.33,1.05,0.58,0.36,0.53,0.08,0.14,0.08,0.07,0,0
LOC127003929,0.04,0.04,0.05,0.45,0.33,0.17,0.12,0.15,0.2,0.12,0.11,0.03,0.03,0.08,0.03,0,0.17,0.03,0.15,0
LOC127003930,0.98,0.7,0.45,0,0,0,0.26,0,0,1.38,0,0,0,0,0,0,0,0,0,0
LOC127003931,0,0,0,0,0,49.77,75.1,29.94,2.29,2.94,1.98,18.78,5.45,12.63,1.11,0.73,4.08,1.35,0,3.32
LOC127003932,0.07,0.07,0,11.29,10.64,0.1,0.11,0.2,0.37,1.11,1.11,0,0.18,0.14,0.06,1.39,0.05,0,0.46,0
LOC127003933,22.41,41.84,32.01,9.59,7.68,4.97,6.15,11.17,7.34,2.35,6.34,2.31,1.59,1.73,1.27,1.95,2.19,0.75,4.16,3.28
LOC127003934,0.06,0.6,0.34,0.11,0.09,0.05,0.05,0.3,0.41,0.07,0.18,0.05,0,0.06,0,0,0,0,0,0
LOC127003935,9.57,12.66,19.24,1.43,1.79,0.6,0.23,0.35,0.29,0.38,0.1,0.53,0.57,0.3,0.23,0.55,0.21,0.24,0.07,0.31
LOC127003936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0
