transcript_id,egg_1,egg_5,egg_7,zoea_1,zoea_2,megalopaS_01,megalopaS_02,megalopaS_04,megalopaF_2,megalopaF_5,megalopaF_6,larvaeI_1,larvaeI_2,larvaeI_3,larvaeIII_1,larvaeIII_2,larvaeIII_3,larvaeV_2,larvaeV_4,larvaeV_6
XR_007748570.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748571.1,2.08,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748572.1,0,0,0.61,0,0.3,0,0,0,0,0.53,0,0,0,0.81,0,0.34,0.89,0,0,0
XR_007748573.1,0,0,0,0.07,0,0,0,0,0,0,0.41,0.05,0,0.04,0,0,0.04,0,0.03,0.01
XR_007748574.1,0,0,0.52,0,0,0.69,0,0.22,0,0,0,0.66,0,0,0,0,0,0,0.18,0
XR_007748575.1,0,0,0,1,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0
XR_007748576.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748577.1,0,0,0,0,0,0,0.45,0,0,0,0.72,0,0,0,0,0,0,0,0.66,0
XR_007748578.1,48.48,54.44,29.17,55.03,52.28,53.4,49.58,51.73,39.85,39.19,39.17,40.68,38.42,31.26,9.52,16.72,19.39,19.69,16.05,24.47
XR_007748579.1,0,0.2,0,0.07,0.24,0,0,0.44,0,0,0.41,0.05,0,0.04,0,0,0.04,0,0.03,0.01
XR_007748580.1,2.91,5.59,4.91,1.2,1.4,1.74,1.63,2.39,1.36,0.79,1.6,0.6,0,0,0.64,0.39,0.65,0,0.64,0.58
XR_007748581.1,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748582.1,10.63,17.2,13.55,11.58,7.12,5.09,6.19,7.35,10.19,8.54,9.06,3.86,3.34,3.12,2.47,3.4,4.66,0.99,4.69,4
XR_007748583.1,0,0,0,0,0,0.09,0,0,0.5,0,0,0.46,0.12,0.18,0,0.13,0.32,0,0,0.09
XR_007748584.1,0.66,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748585.1,0.32,0.55,0.31,0.23,0.09,0.06,0.12,0.12,0.57,0.17,0.43,0.09,0.11,0.11,0.03,0.08,0.07,0.03,0.02,0.02
XR_007748586.1,0,0.44,0,0,0.23,0.07,0.11,0.1,0.21,0,0,0,0.09,0.18,0,0,0.34,0,0,0.16
XR_007748587.1,4.58,7.49,4.14,5.72,4.75,4.34,3.18,8.69,6.8,1.52,5.94,2.2,2.91,2.71,1.51,2.2,2.25,1.53,6.69,4.95
XR_007748588.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748589.1,0.16,0.17,0,0,0.11,0.12,0,0,0,0.17,0,0.87,0,0,0,0.22,0.12,0.11,0,0
XR_007748590.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748591.1,0.15,0.81,0.22,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0.09,0.12,0,0
XR_007748592.1,0,0,0.19,0.39,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0.08,0,0
XR_007748593.1,0,0.16,0,0,0.33,0.23,0.75,0,0.2,0.26,0,0.12,0.13,0.16,0.24,0,0,0,0,0.03
XR_007748594.1,0,0.17,0,0,0,0,0,0.53,0.42,0,0,0,0,0.18,0,0.11,0.69,0,0,0.47
XR_007748595.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748596.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748597.1,4.27,3.97,1.47,131.51,132.06,22.12,18.35,23.53,66.15,106.2,110.52,6.82,3.22,5.48,94.87,74.09,51.8,41,44.93,18.26
XR_007748598.1,0,0,0,0,0,0.51,0,0.7,0,0.83,0,0,0,0,0,0.12,0.4,0,1.02,0
XR_007748599.1,7.29,10.41,14.06,5.9,4.85,1.68,1.79,6.06,4.03,1.49,2.39,0,0,0.33,1.02,2.12,0.71,0.26,1.54,0.74
XR_007748600.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748601.1,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748602.1,0,0.51,0.34,0,0,0,0.39,0.5,0.5,0.25,0.95,0,0,0,0,0,0,0,0,0
XR_007748603.1,3.79,17.04,6.7,4.81,3.43,4.54,3.41,7.8,9.15,0.13,2.89,1.93,2.56,4.51,2.16,2.47,2.06,1.37,7.35,7.49
XR_007748604.1,3.75,3.69,8.29,4.54,3.68,3.14,4.9,8.83,3.01,4.75,6.08,2.52,1.98,0.34,0.76,0.82,0.83,0.87,0.3,0.38
XR_007748605.1,0,0,1.19,0,0,0,0,0,1.5,0,0.81,0.23,0,0,0,0,0.21,0.18,0,0
XR_007748606.1,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0
XR_007748607.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748608.1,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748609.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748610.1,11.44,10.67,15.71,5.4,4.29,3.33,15.49,6.25,3.77,17.64,6.09,2.96,2.68,4.66,4.92,2.7,1.63,7.67,4.72,1.28
XR_007748611.1,0,0.35,0.18,0,0,0.19,0,0,0,0,0,0,0.11,0,0.11,0,0.08,0.1,0,0
XR_007748612.1,0.62,0.11,0.17,0.1,0,0,0,0,0,0.3,0.37,0.26,0.18,0,0,0.27,0.08,0.07,0.2,0
XR_007748613.1,0,0.23,0.14,0.27,0.11,0,0.19,0.31,1.01,0.27,0.54,0,0,0,0,0.06,0,0,0,0
XR_007748614.1,0,0,0.23,0,0,0,0.14,0,0.22,0,0.49,0,0,0,0,0.12,0,0,0,0
XR_007748615.1,0,0,0,0,0,0,0,0,0,0,0.36,0.2,0,0,0,0,0,0,0,0
XR_007748616.1,0.87,3.55,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0.76,0,0.32,0,0
XR_007748617.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748618.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748619.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748620.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748621.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748622.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748623.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748624.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748625.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748626.1,0,3.33,0,5.32,0,3.33,2.9,1.4,9.72,6.16,10.99,0,0,0,2.94,0.64,1.07,0,2,2.29
XR_007748627.1,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748628.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748629.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748630.1,0,0.71,3.53,0.39,1.13,0.72,0.45,0.65,0.35,0.42,0.45,0,0.22,0.37,0,0.49,0,0,0,0
XR_007748631.1,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0
XR_007748632.1,21.25,33.29,21.27,10.72,11.44,6.54,6.1,17.62,21.54,26.97,17.06,4.13,2.57,4.98,8.86,13.84,15.81,5.63,27.02,7.81
XR_007748633.1,0.68,0.42,0.95,0,0.16,0,0.17,0,0.56,0,0.55,0,0,0,0.1,0,0,0,0,0
XR_007748634.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0
XR_007748635.1,0,0.46,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0.16,0
XR_007748636.1,0,0.73,0.12,0,0.23,0.27,0,0,0,0.75,0,0.06,0,0.12,0,0.28,0,0.09,0.31,0
XR_007748637.1,0,0,0,0.01,0,0,0.01,0.01,0.67,0,0,0,0,0,0,0,0,0,0,0.01
XR_007748638.1,0.15,1.2,0,0.28,0,0.13,0.24,0.43,0.06,0,0.31,0,0.09,0.12,0,0,0,0,0,0.18
XR_007748639.1,0,0.67,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0.15,0
XR_007748640.1,0,0.47,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0
XR_007748641.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748642.1,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0
XR_007748643.1,0.44,0,0.03,0.1,0.7,0,0.1,0.39,0.69,0,0,0,0,0,0.64,0,0.08,0.13,0,0
XR_007748644.1,0.69,0.53,0.62,0.44,0.38,0.46,0.71,0.66,0.49,0.53,0.4,0.64,0,0.2,0,0.1,0.29,0,0.24,0
XR_007748645.1,0,0,14.74,19.45,19.6,17.21,16.29,17.11,16.29,15.75,11.09,2.03,0,2.69,0,6.66,7.17,5.99,4.61,0
XR_007748646.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.19,0,0,0.1
XR_007748647.1,0.15,0.6,0,0.28,0,0.13,0.24,0.43,0.06,0,0.31,0,0.09,0.12,0,0.2,0,0,0,0.18
XR_007748648.1,0,0.12,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0.38,0
XR_007748649.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748650.1,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0.4,0,0,0
XR_007748651.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748652.1,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0.19,0
XR_007748653.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748654.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748655.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748656.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748657.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748658.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748659.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748660.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748661.1,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748662.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748663.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748664.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748665.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748666.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748667.1,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748668.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748669.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748670.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748671.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748672.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748673.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748674.1,0,0.09,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748675.1,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0
XR_007748676.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748677.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748678.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748679.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748680.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748681.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748682.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748683.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748684.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748685.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748686.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748687.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748688.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748689.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748690.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748691.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748692.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748693.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748694.1,0.6,1.83,2.21,0,0,0.12,0.15,0.16,0.47,0,0,0.21,0.15,0,0.31,0.22,0,0,0.31,0
XR_007748695.1,5.85,4,4.1,1.21,2.34,1.69,1.54,3.83,2.11,0.64,2.76,0,0.16,0,2.08,1.37,0.61,0.73,3.35,0.64
XR_007748696.1,0.55,0.25,1.3,0,0,0,0,0,0,0.63,0,0.12,0,0,0.24,0,0.24,0,0,0
XR_007748697.1,0.55,9.44,8.55,1.92,3.66,1.25,1.76,6.91,3.84,1.69,4.01,2.18,0.3,0.98,1.02,2.26,0.62,3.26,1.5,5.9
XR_007748698.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0
XR_007748699.1,1,2.46,3.1,0.23,0.31,0.5,0.37,0.65,0.92,0.58,0.4,0.23,0.63,0.26,0,0.1,0.4,0,0.43,0.09
XR_007748700.1,0,0,0,0,0,0,0,0,0.18,0,0,0,0.08,0,0.12,0.1,0,0,0,0
XR_007748701.1,0,0.19,0.32,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0.08,0.09,0.1
XR_007748702.1,2.17,4.49,4.74,2.11,1.63,1.67,2.35,1.88,4.57,3.36,3.58,0.96,1.09,1.88,0.58,2.75,2.03,0.64,1.15,0.64
XR_007748703.1,0,0,0,0.63,1.31,0.49,0,0,0.71,0,1.4,0,0,0.73,0.13,0,0,0,0.71,0
XR_007748704.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748705.1,0.09,0,0,0,0,0,0,0,0.15,0.09,0,0,0,0,0,0.06,0.06,0,0.08,0.09
XR_007748706.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748707.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748708.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748709.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748710.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748711.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748712.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748713.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748714.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748715.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748716.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748717.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748718.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748719.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748720.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748721.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748722.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748723.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748724.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748725.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.08,0
XR_007748726.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748727.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748728.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748729.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748730.1,0.1,0.27,0.14,0.12,0.04,0.11,0.08,0.19,0.2,0,0.14,0,0,0.15,0,0.03,0.18,0,0.09,0
XR_007748731.1,0,0,0.14,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0
XR_007748732.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748733.1,0.43,0.57,0.2,0.38,0.21,0.43,0,0,0.75,0.3,0.2,0,0.1,0,0,0,0,0,0,0.15
XR_007748734.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748735.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748736.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748737.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748738.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748739.1,0.89,1.74,1.49,0.38,0.27,0.39,0.39,0.74,0.26,0.14,0.19,0.09,0.08,0.02,0.13,0.14,0.2,0.1,0.38,0.18
XR_007748740.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748741.1,44.1,16.34,68.02,15.48,16.69,5.02,15.42,10.51,11.26,12.03,22.59,6.23,4.05,3.15,3.29,1.82,5.08,2.24,3.97,2.32
XR_007748742.1,1.09,1.43,0.5,0.5,0.45,0.64,0.62,0.93,1.87,0.48,1.09,0.21,0.14,0.06,0.12,0.07,0.12,0.03,0.2,0.09
XR_007748743.1,0.52,1.88,0.5,0.07,0.05,0.11,0.06,0.7,0.48,0.08,0,0.06,0.06,0.23,0,0,0,0,0,0
XR_007748744.1,1.86,2.9,1.17,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0
XR_007748745.1,0.48,0,1.3,0.54,0.85,0.95,0.32,2.41,0.45,0.54,0.52,0.05,0.39,0,0,0,0.34,0,0.27,0.44
XR_007748746.1,1.11,1.68,1.04,3.02,2.99,0,0,2.29,3.2,2.15,0,1.03,0.4,0.12,0.92,1.1,1.22,0.91,2.75,2.17
XR_007748747.1,0,0,0,0,0,2.22,2.72,1.7,0,0,2.7,0,0,0,0,0,0,0,0,0
XR_007748748.1,0.14,0.87,0.19,3.51,2.28,2.82,3.25,4.51,4.96,5.86,5.04,0.22,0.7,0.14,1.6,0.84,1.98,0.88,2.16,2.87
XR_007748749.1,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748750.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748751.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748752.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748753.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748754.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748755.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748756.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748757.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748758.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748759.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748760.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748761.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748762.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748763.1,0,0,2.93,0.73,0,0.51,0,1.05,1.48,0,0,0.83,0.5,0,0.2,0.3,0,1.05,0,0
XR_007748764.1,3.25,4.06,2.4,2.21,2.08,1.34,0.38,0.86,2.41,1.45,3.37,0.22,1.13,0.35,0.27,2.14,1.2,0.93,0.85,0.99
XR_007748765.1,0,0.2,0,0,0,41.66,28.88,29.39,3617.54,3541.76,3191.51,143.64,129.82,137.63,335.29,43.87,153.13,127.9,223.97,222.29
XR_007748766.1,0,0.21,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748767.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748768.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748769.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0
XR_007748770.1,0,1.87,1.7,0,0,1.18,0,1.76,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748771.1,1.58,4.31,4.51,3.23,4,1.26,4.89,1.01,2.71,5.73,5.79,0,0,0,0,0,0,0,0,0
XR_007748772.1,12.8,13.09,12.69,6.15,5.3,4.6,6.55,4.53,7.86,5.25,5.56,7.31,6.34,3.03,2.27,6.21,5.05,2.68,3.62,5.16
XR_007748773.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748774.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748775.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748776.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748777.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748778.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748779.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748780.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748781.1,0,0,0,0,0,0.86,0.23,0.55,0,0.84,0.56,0,0,0,0,0,0,0,3.56,0
XR_007748782.1,1.59,0,0,0.68,0.27,0.91,0,0,1.88,2.06,1.59,0.31,4.09,0.76,0,0,0,0,0.64,0.37
XR_007748783.1,0,0,0,2.44,0.85,0.73,1.23,1.29,0,0.69,0,0.21,0,0.52,1.47,0.23,0.38,0,0.34,0
XR_007748784.1,0.33,0.35,0,1.79,0.99,0.58,0,0.43,1.94,0.64,1.68,0.26,1.19,0,0.26,0,0,0,5.71,0.34
XR_007748785.1,0,0.14,0,0,0.04,0,0,0.17,0.14,0,0,0,0.07,0.05,0,0,0,0,0,0
XR_007748786.1,0.88,1.87,0,0,0.83,0,0,0.84,0,5.15,1.25,1.41,0,0,0,0,0,0,0,0
XR_007748787.1,45.03,4.66,38.08,0,0,12.2,0,2.59,12.76,0,6.21,0,0,2.22,2,6.38,7.93,0,1.99,3.38
XR_007748788.1,0,0.19,0,0,0.03,0,0,0.1,0.05,0,0,0,0,0,0,0.12,0.05,0,0.12,0.04
XR_007748789.1,0,0,0,7.83,7.84,3.11,3.74,3.4,2.75,0.46,3,1.23,2.76,1.33,3.48,10.34,8.69,1.45,7.04,10.09
XR_007748790.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0
XR_007748791.1,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748792.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748793.1,0,0.37,0,0.38,0.13,0.38,0.39,0.72,0.49,0.42,0.7,0,0,0,0,0,0,0,0.13,0
XR_007748794.1,0,0,6.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748795.1,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0
XR_007748796.1,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748797.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007748798.1,0.34,0.96,0.94,0,0.24,0.25,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0.71
XR_007748799.1,0,1.66,1.6,0,0,0,0,0,1.67,0,0,0,0,0,0,0,0,0,0,0
XR_007748800.1,4.5,14.35,1.32,2.38,4.92,4.61,2.88,7.22,2.5,9.51,4.9,1.12,2.65,2,18.63,3.53,1.62,21.54,5.3,2.25
XR_007748801.1,2.31,0.41,1.36,4.34,5.11,4.86,3.6,2.97,4.15,3.45,3.65,0.8,2,0.5,1.7,3.39,3.19,0.52,3.18,1.17
XR_007748802.1,1.92,0,0,0,0,0,1.96,0,0,3.19,0,0,0,0,0,0,0,0,0,0.58
XR_007748803.1,0.08,0.26,0.31,1.03,0.58,0.06,0.21,0.33,0.8,0.16,0.93,0,0.36,0,0.69,0.11,0.59,0.02,0.04,0.04
XR_007748804.1,0,0,0,0,0,0,0,0.07,0,0,0.21,0,0,0,0,0,0,0,0,0
XR_007748805.1,0.23,0.29,0.35,0.18,0.06,0,0.03,0,0,0.15,0,0.06,0.06,0.11,0.11,0,0,0,0.03,0.05
XR_007748806.1,0.58,0.3,0.39,0,0.1,0.21,0.11,0.68,0.37,0.15,0,0,0,0,0.22,0.1,0.1,0,0.13,0
