transcript_id,eyestalk1,eyestalk2,eyestalk6,ganglion1,ganglion5,ganglion6,gill1,gill2,gill5,heart1,heart2,heart5,hepatopancreas2,hepatopancreas4,hepatopancreas5,intestine1,intestine3,intestine4,muscle1,muscle2,muscle5,ovary1,ovary2,ovary5,stomach1,stomach2,stomach5,testist3,testist4,testist6
XR_007736916.1,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0
XR_007736917.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007736918.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007736919.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007736920.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007736921.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007736922.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007736923.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007736924.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007736925.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007736926.1,0,0,0,0,0,0.17,0,0,0.42,0,0,0.07,0.32,0,0.19,0,0,0.41,0,0,0,0,0,0,0,0.29,0.11,0,0,0
XR_007736927.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007736928.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007736929.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007736930.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007736931.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0
XR_007736932.1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0
XR_007736933.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007736934.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007736935.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007736936.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007736937.1,0,19.61,22.99,0,0.86,0,0.58,0,1.38,0,0,0.32,0,0,0,0,0,0,0,0,0.33,0.38,0.28,0.61,0.54,0,0.45,0,0.1,0.1
XR_007736938.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0
XR_007736939.1,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0
XR_007736940.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007736941.1,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0.1,0,0.06,0,0,0.03,0,0,0,0,0,0,0,0,0,0
XR_007736942.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007736943.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007736944.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007736945.1,0,0,0,0,0,0.19,0.19,0.22,0,0.15,0,0,0,0,0,0.21,0,0,0.2,0.06,0,0.19,0,0.04,0.17,0,0,0,0,0.03
XR_007736946.1,0,0,0,0,0,0.17,0,0,0.1,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007736947.1,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007736948.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0
XR_007736949.1,0.06,0,0,0.62,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.05,0,0,0
XR_007736950.1,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0.06,0,0,0.03,0,0,0,0,0,0,0,0,0,0
XR_007736951.1,1.18,0.12,0.99,1.85,2.8,4.84,4.41,1.25,4.03,1.09,1.7,0.73,1.42,2,1.88,0.69,0.78,0.67,0.37,0.82,0.23,0.15,0.21,0.26,1.55,3.24,3.79,0.25,0.9,0.19
XR_007736952.1,2.69,3.24,2.96,0.65,1,0.56,0,0.28,0.67,19.38,13.54,19.79,0.16,0.46,0,1.6,0.33,0,6.79,5.01,7.92,0.12,0,0.08,0.05,1.76,1.54,0.42,0,0.05
XR_007736953.1,0,0,0,0,1.66,5.16,1.28,0,1.32,0.02,0.02,0,0,0,0.6,0,0,2.72,0,0,0,0,0,0,0,0.58,2.8,0,0.22,0
XR_007736954.1,0.13,0.63,0.7,1.03,0.89,0.12,0.47,0.36,1.38,0.25,0.91,0.54,0.88,0.84,0.46,0.07,0.13,0.13,0.18,0.24,0.37,0.07,0,0.05,0.24,0.61,0.17,0.1,0.48,0.32
XR_007736955.1,0.39,0,0.49,0.83,0.59,1.31,0,0,0.73,0,0,0,0.86,0.44,0.4,0.41,0.5,0.21,0,0.27,0.32,0,0,0.28,0.43,0,0.44,0,0,0.08
XR_007736956.1,0.13,0,0.34,0.66,0.45,0.92,0.27,0,0.41,0.15,0,0.47,0.49,0.28,0.15,0.18,0.17,0.23,0.19,0,0,0,0,0,0,0.25,0.17,0,0.14,0.08
XR_007736957.1,0.05,0.24,0.35,0.15,0,0,0,0,0.57,0.05,0.05,0.03,0.08,0.06,0.05,0.06,0.06,0,0,0,0.05,0.04,0.18,0.17,0,0,0,0,0.01,0.03
XR_007736958.1,0.18,0.41,0.49,0.44,0.09,0.06,0.11,0.21,0.16,0.26,0,0.18,0.05,0.03,0.03,0.66,0.06,0.27,0.04,0.07,0.08,0.02,0,0,0.03,0.07,0.03,0.04,0.09,0.03
XR_007736959.1,0,0,0,0.15,0.15,0,0.06,0,0,0.03,0.1,0.11,0.03,0.06,0.03,0.04,0.07,0,0,0.17,0.03,0,0,0,0,0.04,0.02,0,0.02,0.02
XR_007736960.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007736961.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0
XR_007736962.1,0,0,0.21,0.27,0.28,0,0,0,0.26,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007736963.1,0,0,0,0,0,0,0,0,0.16,0.22,0,0,0.18,0.21,0,0.13,0,0,0,0,0.2,0,0,0,0,0,0,0,0.11,0
XR_007736964.1,0,0,0,0.8,0,0,0.92,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007736965.1,0,3.59,5.03,0,0,1.2,0,0,0,1.9,0.64,2.69,1.55,2.4,0,1.55,0,0,0,0.8,1.16,0,1.55,0.55,2.76,0.67,0,0,1.69,0
XR_007736966.1,0.24,4.05,2.29,5.54,3.13,0.85,0.25,1.44,0.66,1.81,1.43,1.07,1.87,2.08,0.34,2.1,1.73,0.52,0.52,2.09,1.07,0.17,0.65,0,1.17,1.22,0.24,0.24,0.57,0.54
XR_007736967.1,1.08,0,0.76,0.6,0,0.42,0,0,0,0,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007736968.1,1.1,0.78,0,1.46,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,0,0,0,0,0,1.58,0.93,0,0,0.37,0
XR_007736969.1,3.12,0.74,0.98,19.03,9.92,5.85,1.67,2.14,1.67,9.63,1.19,3.62,1.02,9.17,2.59,2.52,0.7,11.03,5.36,1.64,2.37,0,0.13,1.38,5.64,3.57,3.56,1.49,1.04,0.69
XR_007736970.1,5.38,9.48,8.55,25.64,18.97,16.41,3.49,4.81,5.79,11.19,11.34,11.41,5.87,5.69,5.26,8.58,7.59,7.71,3.38,10.15,3.03,0.64,1.46,0.64,8.27,13.2,7.07,2.18,2.62,0.8
XR_007736971.1,0.31,0,0.29,1.39,0,0,0,0,0,0.69,0,0,0,0,0,0.49,1.53,0,0,0,0,0,0,0,0,0,0.28,0,0.4,0
XR_007736972.1,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0.21
XR_007736973.1,0,2.62,0.7,3.01,3.72,0,0.81,1.82,1.61,1.81,4.32,5.97,1.94,2.88,3.41,2.08,3.15,5.26,0,1.89,1.75,0,0.86,0.31,0.82,2.75,1.85,0,1.1,0
XR_007736974.1,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007736975.1,0,1.09,0,0.2,0,0,0,0,0,0,0.61,0.76,0.45,0,0,0,0,0,1.26,0,0,0,0,0,0.96,0,0,0,0,0.17
XR_007736976.1,0.07,0,0,3.58,1.96,1.17,0,0,0,1.18,0,1.32,0,0.81,1.33,0,0,0,1.19,0,0,0,0,0,0.85,2.03,0,0,0.51,0
XR_007736977.1,1.79,1.23,3.12,3.99,2.71,0,2.93,0,1.63,7.57,5.64,1.28,3.09,0,3.49,2.78,3.42,0,5.7,4.93,1.6,0.78,1.37,0,2.53,2.44,3.41,0.57,0,0.87
XR_007736978.1,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0
XR_007736979.1,1.27,10.75,9.89,23.78,18.26,4.29,2.38,5.72,5.45,10.14,7.87,9.99,7.04,4.26,3.01,7.39,2.5,4.18,3.46,6.46,1.99,0,0,0,5.45,10.31,1.6,1.09,2.8,1.65
XR_007736980.1,0,0,0,0,0,0.9,0,0,0.98,1.04,1.95,0,1.18,0.95,0,0,0,0,0,0,0,0.6,2.02,0.71,2.27,0,0,0,0.25,0
XR_007736981.1,3,31.91,10.28,38.17,20.79,3.45,8.11,14.86,6.23,70.45,73.87,35.18,11.5,5.16,2.13,11.18,1.5,3.89,34.1,22.94,18.95,3.12,8.77,0.76,8.81,18.27,1.81,4.87,6.96,5.1
XR_007736982.1,302.98,407.54,361.35,831.89,749.97,1185.86,483.65,526.56,493.16,332.63,417.71,367.27,477.13,471.31,522.45,431.8,613.37,509.88,345.76,392.78,243.6,202.05,352.69,297.52,994.55,1028.61,660.29,78.71,173.85,72.94
XR_007736983.1,0.09,0.15,0.08,0.15,0.1,0.22,0.06,0.05,0.05,0.17,0.14,0,0.2,0.13,0.11,0.04,0,0.16,0,0,0.09,0.09,0.38,0.27,0.04,0.12,0.21,0,0.08,0.07
XR_007736984.1,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0
XR_007736985.1,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007736986.1,0,0,0,0,0.29,0,0,0,0.17,0,0,0,0.17,0,0,0,0.25,0,0,0.16,0,0,0,0,0,0,0.22,0,0,0
XR_007736987.1,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.17,0
XR_007736988.1,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0.55,0.44,0,0,0.16,0,0,0
XR_007736989.1,0,0,0,0,0,0.31,0.24,0.3,0,0.3,0.31,0,0.31,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0.19
XR_007736990.1,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.45,0
XR_007736991.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007736992.1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.25,0,0.36,0,0.95,0,0,0,0.26,0,0,0,0,0,0,0.44,0
XR_007736993.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007736994.1,0,0,0,0,0,0,0.34,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0.52,0,0,0,0.32,0,0,0,0,0
XR_007736995.1,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0.44,0,0,1.03,0,0,0,0,0,0,0,0,0,0.25,0,0,0
XR_007736996.1,0,0,0,0,0,0,0,0,1.15,0,0,0,0.14,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0
XR_007736997.1,0,0,0,0,1.34,0,0,0,0,0,0,0,0,0.33,0.42,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0
XR_007736998.1,0,0,0,2.08,0.17,0,0,0,0,0.49,0,0.28,0,0,0,0,0,0,0,0,0,0.47,0,0,1.71,0,0,0,0,0.08
XR_007736999.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007737000.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0
XR_007737001.1,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19
XR_007737002.1,0.19,0.13,0.52,0,0,0.77,0,0.69,0,0,0.21,0,0.56,0,0,0,0,0,0.19,0.26,0,0,0.21,0.31,0,0.95,0,0,0.1,0
XR_007737003.1,0,0,0,0,0.53,0,0,0,0,0.99,0,2.21,0,0,0,0,0,0,0,0,0.93,0.21,0,0,0,0,0,0,0,0
XR_007737004.1,0.54,0.4,0,0,0,0,0.51,0,1.23,0,0.29,1.94,0,0.27,0,0.35,0,0.44,0,0,0.53,0,0.48,0,0,0,0.16,0.4,1.65,0
XR_007737005.1,0.06,5.17,2.48,2.31,5.65,3.46,1.64,4.97,5.43,1.09,6.16,4.56,6.82,7.3,4.11,2.05,11.75,1.26,0.87,2.97,1.45,2.69,7.24,3.9,1.86,1.65,0.97,1.32,1.74,1.51
XR_007737006.1,0,0,0,2.07,0,0,0,0.99,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0.25,0,0,0
XR_007737007.1,0,0,0,0,0,0,1.55,2.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45,0,0.83,0,0,0
XR_007737008.1,0,0,0,0,0.23,0.16,0,0,0,0.08,0,0.08,0,0,0,0,0,0,0,0.1,0,0.06,0.09,0.07,0,0.06,0.09,0,0.04,0
XR_007737009.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007737010.1,0,1.36,0.69,0,0.2,0,1.04,0,0,0,1.9,1.42,0,0.01,1.06,2.18,0,0,0.76,0.06,0,0,0,0,2.34,2.97,1.99,0.42,0.57,0
XR_007737011.1,0,0,0,0,1.46,0,0,0,0,0,0,1.03,0,0,0,0,0,0,0,3.66,0,0,0,1.67,0,0,0,0,0,0.93
XR_007737012.1,0.4,0,0.59,1.54,0.79,5.36,0.55,0.11,0.42,0.37,0.08,0.4,0,0.14,0.23,0.09,0,1.5,0.86,0.28,0.4,0,0,0.06,0,0.19,0.18,0.11,0.15,0.04
XR_007737013.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0.13,0.15,0,0
XR_007737014.1,0,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12,0,3.84,0,0,0,0,0,0,0,0,0,0,56.51,1.21
XR_007737015.1,21.27,22.05,45.91,6.3,26.66,1.59,25.66,18.95,83.95,2.28,0.15,3.4,0.25,0.14,0.16,191.34,12.45,93.34,8.95,0.19,0.95,2.18,2.4,33.53,2.99,7.25,6.63,68.92,1.42,38.86
XR_007737016.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29
XR_007737017.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,2.09,0
XR_007737018.1,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,5.33,1.58,0,0,0,0,0,0.1
XR_007737019.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0
XR_007737020.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007737021.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0,0,0,0.75,0,0.08,0,0,0,0.36,0,0
XR_007737022.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0.14,1.18,0.97,0,0,0,0,0,0
XR_007737023.1,0.11,0,0.25,0.28,0.52,2.76,0.06,0,0,0.16,0.42,0.07,0.03,0.18,0,0.04,0.07,0.44,0.08,0.31,0.08,0,0.04,0.03,0.07,0.18,0.17,0.02,0.02,0
XR_007737024.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007737025.1,1.44,4.81,5.01,4.84,8.43,5.32,3.9,4.88,5.48,1.98,3.7,7.92,1.11,4.75,3.15,5.7,6.66,4.55,1.73,3.12,1.4,0.61,2.71,3.06,3.14,4.93,6.82,1.53,1.18,0.3
XR_007737026.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007737027.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007737028.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007737029.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007737030.1,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007737031.1,0,0.29,0,3.61,6.46,0,1.03,0.42,3.88,0.62,0.71,0.77,0.75,0,0.53,1.96,0.29,0,0.34,0,0.93,1.46,1.62,0.35,0.29,0.6,0.47,0.38,0.58,0
XR_007737032.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007737033.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007737034.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007737035.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007737036.1,0,0,0,0,0,0,0,0,4.79,0,0,0.82,0,0,0,0,0,0,0,0,0.23,0,0.53,0.1,0,0,0,0,0,0.82
XR_007737037.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007737038.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007737039.1,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007737040.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007737041.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007737042.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007737043.1,0,0,0,0,1.25,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22,0,0,0,0,0,0
XR_007737044.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007737045.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0,0.29,0
XR_007737046.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0
XR_007737047.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007737048.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007737049.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007737050.1,0,0.56,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0.53,0,0,0,0,0,0,0,0
XR_007737051.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007737052.1,0,0,0,0,0,0,0,1.64,0,0,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007737053.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007737054.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007737055.1,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18
XR_007737056.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007737057.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007737058.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007737059.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007737060.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007737061.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0.1,0,0,0,0,0,0
XR_007737062.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007737063.1,0,0,0,0.5,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007737064.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007737065.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007737066.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007737067.1,0.19,1.56,0.2,2.23,0.75,1.05,0.42,0.45,1.73,0.65,0.38,0.19,0.14,0,0.43,0.25,0.69,0,0,0,0.59,0.28,0.78,0.34,0.81,0.43,0,0,0.07,0.35
XR_007737068.1,0,0.23,0,0,1.16,0,0,0.37,1.22,0,0,0.48,0,0,0.3,3.11,0.28,0,0,0.36,0,0,0.21,0.37,0,0,0.17,0,0.13,0.11
XR_007737069.1,0,0.57,0,0,0,0,0,0.19,0,0,0.23,0,0.14,0,0,0,0,0,0.19,0,0,0,0.98,0,0,1.26,0,0,0.06,0
XR_007737070.1,0,0,0.66,1.97,1.47,0.35,0.08,0.2,2.66,0.47,0.14,1.11,0,0,0.32,0,0.74,0,0,0.24,0.45,0.18,0,0.34,0.38,0.3,0.25,0,0.08,0.13
XR_007737071.1,0,1.03,0.85,0,0.29,1.45,0,0.32,0.23,0,0.27,0,0.68,0,0.25,0,0.18,0,0,0.41,0,0,0.47,0,0,0.48,0,0,0,0.16
XR_007737072.1,1.39,3.59,0.11,10.78,0,0.63,5.16,3.97,0.42,2.41,2.32,0,1.75,1.69,0,0.81,0.4,2.73,1.02,0.86,0.05,0.97,2.95,0.08,3.63,2.83,0,0,0.68,0.04
XR_007737073.1,0,0,0,0.5,0.13,2.33,0.16,0,0,0.08,0.34,0.09,0,0,0.09,0,0,0.26,0,0,0.08,0.07,0,0.07,0.09,0.28,0.05,0.06,0,0
XR_007737074.1,0,0,0,0,0,0,0.28,0,0,0.2,0.4,0,0,0,0.08,0.29,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0
XR_007737075.1,0.39,0.87,0.7,4.18,3.07,1.7,0.34,0.53,0.43,0.99,1,2.03,1.52,1.22,0.57,1.71,0.28,0.95,0.16,0.46,0.42,0.1,0.23,0.05,1.22,0.72,0.44,0.62,1.42,0.7
XR_007737076.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007737077.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007737078.1,0,0,0,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007737079.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007737080.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007737081.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007737082.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0
XR_007737083.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
